timestamp_utc,pair,side,quantity,entry_price,exit_price,pnl_pct,reason,api_success
2026-03-23T12:29:25Z,ETH/USD,BUY,94.0274,2127.57,0.0,0.0,SIGNAL,True
2026-03-23T12:29:25Z,PEPE/USD,BUY,58823529411.7647,3e-06,0.0,0.0,SIGNAL,False
2026-03-23T12:29:25Z,NEAR/USD,BUY,153256.705,1.305,0.0,0.0,SIGNAL,False
2026-03-23T12:29:25Z,BNB/USD,BUY,311.6527,641.74,0.0,0.0,SIGNAL,False
2026-03-23T12:29:25Z,WIF/USD,BUY,1117318.4358,0.179,0.0,0.0,SIGNAL,False
2026-03-23T12:29:25Z,DOGE/USD,BUY,2158894.6459,0.09264,0.0,0.0,SIGNAL,False
2026-03-23T12:30:35Z,SOL/USD,BUY,2233.284,89.51,0.0,0.0,SIGNAL,True
2026-03-23T12:30:35Z,LINK/USD,BUY,22233.47,8.99,0.0,0.0,SIGNAL,True
2026-03-23T12:30:36Z,PEPE/USD,BUY,58961338485.0,3e-06,0.0,0.0,SIGNAL,True
